scenario,Simulation,totalInfections_1,totalInfections_2,totalInfections_3,totalInfections_4,totalInfections_5,totalInfections_6,totalInfections_7,totalInfections_8,totalInfections_9,totalInfections_10,totalInfections_11,totalInfections_12,totalInfections_13,totalInfections_14,totalInfections_15,totalInfections_16,totalFirstInfections_1,totalFirstInfections_2,totalFirstInfections_3,totalFirstInfections_4,totalFirstInfections_5,totalFirstInfections_6,totalFirstInfections_7,totalFirstInfections_8,totalFirstInfections_9,totalFirstInfections_10,totalFirstInfections_11,totalFirstInfections_12,totalFirstInfections_13,totalFirstInfections_14,totalFirstInfections_15,totalFirstInfections_16,totalAdmissions_1,totalAdmissions_2,totalAdmissions_3,totalAdmissions_4,totalAdmissions_5,totalAdmissions_6,totalAdmissions_7,totalAdmissions_8,totalAdmissions_9,totalAdmissions_10,totalAdmissions_11,totalAdmissions_12,totalAdmissions_13,totalAdmissions_14,totalAdmissions_15,totalAdmissions_16,totalDeaths_1,totalDeaths_2,totalDeaths_3,totalDeaths_4,totalDeaths_5,totalDeaths_6,totalDeaths_7,totalDeaths_8,totalDeaths_9,totalDeaths_10,totalDeaths_11,totalDeaths_12,totalDeaths_13,totalDeaths_14,totalDeaths_15,totalDeaths_16,peakOcc
1,11,366457.593163575,395975.168079526,417941.28682159,465260.627097979,451371.675682161,502958.260311699,528415.164605773,436810.46413628,400340.450323153,368721.249462063,365906.361600088,322677.650454046,245205.332665482,174588.964660612,123558.412724562,139423.330304851,298373.891147418,309292.751187152,323970.542480887,330249.73559863,326011.667765171,366692.608872432,391129.766930849,344135.967060544,318696.689543871,303226.308921321,308320.054908442,282305.725762093,225417.882154655,165334.66282996,119078.298249282,136440.385792503,3320.35107885067,529.134502942086,425.227601193654,651.064423173698,859.82916422033,1002.22722362112,1120.0594595166,1062.82310728888,1040.46395469747,1180.93426572407,1416.32066205512,1756.56275839413,2048.5636296762,2383.83066874539,2792.68180214652,11150.2653300106,0.720884962139253,0.714178590516842,0.552023107367887,0.77254300608991,1.3900269364171,3.11915046755854,6.69795547513438,11.1509754074342,19.6587490120091,35.2683732562091,66.5655724582621,115.20227229141,177.325488658116,225.653535923908,289.580656577033,1723.39899377463,1058.14614257657
1,12,300873.866673376,342142.233100905,377052.812313325,460240.151580084,444990.22402409,495584.509946889,517712.376515691,428638.666259271,394098.730633907,359828.398928956,355642.867574809,306049.706465912,219874.476188691,151220.948576461,105109.554086452,115809.989709011,253474.146452113,277480.283199629,300551.693196221,327907.054248966,319925.643995305,359558.330705614,382327.184382451,334502.717023099,310199.769175473,292547.984012366,296171.065579538,265484.022122225,201364.279388111,142822.072505587,101024.501061346,113103.336046137,2079.54763695389,345.717076265555,297.757493408762,527.543585343686,695.574377333479,807.718888898469,895.966199508295,837.955562238379,825.713429177147,931.040368022985,1111.83617698926,1340.65984106918,1467.43680700318,1635.97346492062,1882.15201227316,7324.98584925164,1.01007392337485,1.04317072902715,0.86408672829247,1.39940881563504,2.5134182989771,5.61795997818724,11.9724885000346,19.6365026871439,34.830007617934,62.0466250546529,116.297394299462,195.610965916713,282.347675754551,340.710389821612,429.534903886941,2494.42986994918,610.064154850244
1,13,351161.434222163,391234.055006127,424383.965722013,495721.766934539,477245.147122278,527972.765602791,551330.196946578,437751.740535079,402145.525517553,367535.016795,362666.260128045,314334.151675898,232191.402588268,160247.018431421,111310.731799125,125421.393918011,283206.255054367,300297.685652037,319849.743484406,331666.34071894,325295.207312726,365314.264166017,389290.23507605,336722.70937424,312854.210027982,295863.46917689,299584.877698866,270679.514938985,211166.70903944,150703.336210059,106722.732461063,122276.885267403,2400.85041702882,388.603294719742,328.865564509969,553.581658248578,727.888514467443,841.23559875285,933.803339657892,854.977121621776,842.660756249401,951.649561654859,1134.88998370343,1378.74471485594,1550.85574179049,1737.86668463506,1998.99026527309,7950.4671626898,0.987148718977002,0.993052903168946,0.808215258135701,1.2435083588179,2.22673276282728,4.9531705438138,10.5623996518989,16.9531292591391,30.0653831421305,53.6133737693193,100.205255149818,169.635449014438,251.25034947079,300.162527346991,376.294835483028,2216.21381062269,681.769686347505
1,14,381708.57299439,423272.73734438,461198.465746031,540124.907899365,526077.81916639,585843.359573647,613121.664802105,509757.439774205,466894.809029494,428669.267084251,423364.992409502,369915.488210352,275778.193643901,194888.628964352,138101.517747368,155895.116548578,294018.475255084,306925.69744746,325813.591077441,332836.70464978,327649.451349115,368422.188715313,393225.838827232,350818.709010578,324533.183960788,310890.262062444,316946.079249775,293397.353495122,237645.795941295,176569.231606589,128849.8962797,149523.101878013,3441.80340501198,555.836578081875,478.509922480652,823.966604775621,1100.65033244229,1271.95056509419,1410.04854656808,1327.20864978354,1304.03120236379,1487.98474356207,1778.78251106359,2187.62312658969,2500.77585780324,2879.64964279509,3397.30557278301,13621.8159283305,0.724306291709041,0.72690846264817,0.60174540872054,0.947652968908465,1.72388855565019,3.83411056763849,8.16522589786582,13.483038249103,23.8566753677583,43.0397545245434,80.9399983413801,139.016498177835,210.065593170432,265.590191657503,344.831521416777,2076.51820506274,1107.58878320548
1,15,351079.040543288,388520.53631178,418991.510838874,483667.561359439,463991.403723582,510368.053968453,532387.380444629,402053.261260145,370908.469055843,338462.824895262,333724.298476843,288419.48552435,214819.8005698,146190.355000452,100339.458507671,114268.168322538,287201.644363665,303534.152326934,322214.387570988,332564.575128577,325787.74475708,365334.779746568,389217.957563774,325223.506162697,304010.104838305,285446.065930305,287647.417987724,256906.91810836,199410.69316659,139361.897179437,97133.008801766,112015.06471348,2254.39469703938,363.975564714593,304.992495363194,500.559679532176,658.80774978021,760.935716075328,845.992709849888,749.708366927355,743.649736170329,836.650843143498,996.20736849988,1201.76838823547,1353.99621175717,1491.50693873016,1692.52034469318,6787.9765830365,0.88668364715458,0.89004082852932,0.71723633255318,1.07592190740533,1.92875459590376,4.28850852979218,9.16035188243791,14.2238439781323,25.3875509713107,45.1080429587945,84.217502699422,141.625629922181,210.475939725211,249.275838711543,309.889896494151,1868.76598313704,560.040044305591
1,16,323237.14254135,363212.910910822,397098.624356063,474272.586384017,459602.150880285,512619.007299264,536433.331090567,449235.367330033,412176.547645411,377532.114980267,373523.869464979,324199.59270457,236835.301734477,165268.752989635,115931.927559463,128561.896277266,267169.655173043,287856.369993493,309294.153642916,329575.785779843,322668.469999725,362901.042292812,386487.967545696,341844.031245283,316331.703774536,300062.581700116,304644.474519654,276441.691477189,214496.779618155,154914.603024327,110835.493467253,125169.592624226,2694.34526859461,441.558843955668,377.280772744054,653.144008705357,862.37368033087,1001.57170014047,1112.18615501434,1051.29020935974,1032.97285484311,1169.97499057082,1399.47997020921,1706.15573936137,1906.6586343772,2162.73145328996,2515.5078908048,9874.61190789597,0.824240620415579,0.839321529565047,0.689649454059184,1.09113114461543,1.96204601570293,4.38581846044858,9.35580050565779,15.5072505246789,27.418075022884,49.0387429648187,91.9195968613775,156.159213435786,229.585463447779,277.240446175567,351.145686828988,2033.61152007825,917.274906178659
1,17,341332.56880075,382940.575194869,418561.029015195,496219.054198913,477764.634690251,528370.557199783,551354.594032811,439709.055544714,404546.461850915,369952.059671853,365223.820269658,316373.287580443,232909.949514572,160810.070444159,111903.952647349,125610.827646948,277261.610372619,296338.250279349,317446.357442293,332384.203899464,325000.080615331,364868.795849334,388817.551092512,337063.991997756,313772.014036626,296898.304873997,300702.060601575,271787.665092881,211619.115417238,151115.442722073,107209.438036915,122406.978589521,2304.65721274498,375.296793207801,322.119076172417,555.655285146171,732.266609209157,845.609352786141,937.911267652873,859.938262462375,850.06409982348,961.821897643201,1147.53722595278,1392.16324489734,1557.6803711018,1741.97071067512,2008.38167500073,7958.56986975305,0.641468036364367,0.649156774434368,0.535893774770977,0.845332301079276,1.51720956867441,3.37232423044614,7.1863002468184,11.5537550309075,20.5605850807979,36.7599212254166,68.8859339098259,116.581459627796,172.182385013265,208.601218013314,263.92554256439,1572.02835552322,570.237955541882
1,18,359222.920648515,390643.443215211,415888.144473731,470723.964878621,461660.226452644,519661.42268387,547367.731622698,480646.115086078,438800.347052643,405548.231885135,402844.715141237,357050.605227802,271156.403751507,197539.27101453,142512.676518542,159549.963847073,291357.085979753,303932.187447518,319880.38341773,329494.46960327,325538.376520793,366886.427236029,391498.394425218,353877.931227328,325553.904547308,312443.125313774,319109.294862004,296824.123715618,241580.804524431,182943.979580568,135078.56146739,154677.164482409,2532.19981315172,406.728399422226,333.181934417962,530.370649003605,706.96415337447,826.568740793383,922.461153365164,900.759822806837,876.784102116669,1002.45081205964,1204.27466026734,1508.12152113085,1775.03714444288,2119.93460641097,2543.80451394628,10140.0186983498,0.548912743652298,0.548020287922655,0.431662800830453,0.627881988144667,1.13994738792787,2.56546174671143,5.50044795158317,9.42405163232679,16.5147391055444,29.8354896649999,56.30166048251,98.3326610692192,152.36030503328,195.710664386248,255.605080658621,1499.92920493071,891.110739447995
1,19,387584.86277835,421679.742611591,452428.698729452,512994.640925756,497982.89976575,553462.956018705,579979.495238824,475185.206119484,435629.444430206,401022.677651903,397110.865052721,349754.330831307,266105.293085906,189421.446717001,134526.988220386,153075.517752451,303145.39729368,312305.33474222,328978.714214407,332114.211047089,327832.445109719,368656.767768918,393575.404568884,348289.050604523,322971.087287838,308813.438067448,314551.434718676,290605.941117783,236175.150322582,175059.987790763,127343.27997903,148107.654565521,3538.7007729687,561.425882365948,470.425333796925,766.759671313695,1018.11089541163,1179.12301859191,1311.51028089681,1235.33994700137,1214.57534419068,1386.46381929179,1661.41958569416,2058.76824161961,2398.87289413015,2786.33299998842,3292.37582054771,13291.656670584,0.826354086645149,0.81483737289185,0.656488612606547,0.978147418853895,1.76839204108952,3.94129505236626,8.42020124248631,13.9058176290558,24.5992968600092,44.3395500873099,83.2162410934131,143.639822148007,220.155228454029,269.83582745238,346.088456583158,2063.98955407825,1035.87074564877
1,20,339425.805614629,383148.675922641,420380.040042684,498777.466774585,474373.579559852,517225.777478815,536743.599108471,379125.406209863,350189.481437789,317474.59655475,311157.756680347,265388.992210879,195158.896797147,129412.445858032,87176.620428845,100173.629240982,277617.547747753,298068.308750685,320168.260391282,333716.385550546,325242.686869046,363966.332307514,387350.189955816,310093.621203362,290544.37199418,270465.483378028,270609.712128058,238001.419542714,181817.975699549,123645.757836288,84517.046851348,98249.8615882139,2591.3317559334,421.171966785842,363.762690019615,629.446778467725,821.870862193541,942.083506010326,1042.58964927478,869.426487746937,865.414833357412,966.554628920409,1143.19016153881,1356.61079380984,1500.95506687331,1605.1139656881,1786.93654810151,7225.53959162619,1.03759245888061,1.04824776436283,0.870819272452449,1.37794919136247,2.44980778270384,5.40446398849481,11.4889432515678,16.773665987503,30.0260167698467,52.9349047517943,97.947721441536,161.961013290635,236.178087641435,268.217098369139,326.85955052775,1989.67461090591,547.146746724395
1,21,328765.793597702,366594.162457042,395759.528594314,464209.02207797,453216.803612772,508532.973538927,533888.802760378,460278.94461959,421470.70798162,387536.871252324,384168.442853982,336278.991581572,248470.111723574,176695.66557513,125475.823661189,138583.625702942,271700.757006564,291046.277639688,309814.505911816,328315.568764825,322588.341659661,363367.984223818,387300.11926546,347257.140391529,320847.764922859,305876.875549793,311401.577663791,285415.297477333,224648.297009607,165438.861580256,119893.714258371,134957.044021798,3024.2160526235,496.841642564181,415.107802361791,691.249737219485,918.665930312737,1073.37169192692,1195.69274215423,1154.83145110464,1130.3884089595,1285.07701455493,1540.28673385981,1898.4364606933,2157.20704414395,2499.5359461269,2943.74579558164,11518.506802133,0.665175870102495,0.679103864093956,0.545655050239616,0.830470263751958,1.50333572906946,3.38079993550865,7.23513764578896,12.2564492281774,21.5955302545939,38.780537297063,72.9397057678452,125.292355192886,187.256436293697,231.844656362048,297.128064699907,1709.23358878386,1247.06106532327
1,22,374384.583405686,410005.248571766,438463.582267349,496252.372731052,474187.699044696,519222.22232231,541055.581693546,388618.918568343,357741.805887099,325243.708341738,319437.199690343,275687.860004486,207847.95306172,139828.820097384,94798.0153916629,109959.334946013,299243.248637025,311226.797210547,328256.187547008,332232.352913761,326808.887239584,366436.006114684,390650.488555847,318224.710198604,297057.008225199,277596.591838439,278582.217172517,247762.313676351,193762.349140625,133732.690694933,92014.9752918384,107949.436391031,3449.47562122931,545.751684454704,451.875189631979,722.52367116613,944.23330114728,1089.24065997356,1211.58620262384,1041.5678431297,1030.70976349883,1152.63368634116,1366.95550083936,1645.56591427847,1875.77181346067,2045.17665475571,2289.92128153814,9347.55650596683,1.12232436999479,1.10398961488632,0.879191774662127,1.28521760607439,2.28757697935195,5.07950304879036,10.8553105430104,16.3476748827582,29.1088470444607,51.4187754423982,95.7508019822134,160.817816544873,242.17090148614,287.783023648669,354.125551852814,2173.19489737502,935.893665185656
1,23,375504.045112343,412827.390555327,444465.295903903,511987.49046419,497701.85090493,554082.261511061,580471.407172241,481145.760084034,440648.857043755,404915.658606342,400323.57331961,350776.442411913,263036.579519664,186382.115243141,132017.301436647,148923.612551233,294707.983891644,307193.104223452,324646.992701534,331868.171679344,326948.961592628,367609.942456907,392275.093131729,348447.250909897,322487.651503351,308209.792371368,313862.287575454,289317.592302039,232747.147814675,172043.21453509,124908.583091233,144117.316630983,2759.7825000603,442.905831650337,371.795563853242,614.428267921229,817.089820207853,946.808060403606,1052.33471061968,991.637737746815,972.568378337953,1107.21017982099,1324.30738910877,1633.40614469502,1879.29731428357,2173.3870593412,2557.39769668441,10227.0937455322,1.02413332344715,1.02164341321802,0.82470478051806,1.24584174505803,2.25647296194841,5.03257387613711,10.7460242231153,17.7629972958416,31.3661185036325,56.4319210868061,106.08547720669,182.55842044543,277.061951819921,348.061019371026,448.370114087288,2664.68864168065,991.982766035448
1,24,349474.892663906,394314.420133833,434143.523130287,519217.633497174,499496.718948221,550575.749410406,573257.85837647,447016.352198501,411490.895203345,375734.939128396,370247.960007519,319476.800945508,234657.749299117,160753.124828236,111371.414695166,125684.920253953,279290.95775705,298331.040894657,320161.971681195,333255.783191243,325986.959938472,365826.306003506,389921.248891355,335841.175990389,313123.729230767,296239.08902327,299829.971657559,270694.05909971,211081.204286222,150048.037519356,106179.73741889,122055.522012651,3113.58371539637,508.72835993058,442.752271269467,778.960398974666,1027.74632240135,1182.72471165073,1308.61239934467,1178.63359823024,1167.34125046612,1319.92477277738,1572.68784594213,1898.79232080033,2115.80402051519,2346.73649101828,2696.89946924077,10754.9652358281,1.03986690034248,1.05587940157777,0.883714326715106,1.42150761871736,2.55356514884683,5.65507393487936,12.0190236539926,18.9715761722794,33.8046231282549,60.3507143332987,112.580444396463,189.388516710964,277.894588949155,327.04053444698,409.944724828526,2429.96114891989,930.620679271265
1,25,333164.809647715,374574.038667974,409728.194659664,488187.523625051,472402.077492271,525180.085803567,548798.967061946,449846.963755479,413137.276171966,377928.829379011,373403.567671019,323312.338696128,236307.644411792,163824.50854413,114402.244203748,127458.336936028,272206.408883665,292210.247892882,313288.572469969,330768.819247775,323984.135463726,364116.313532331,387811.460622612,339968.906777793,315318.503933329,298848.966422545,303162.476274359,274575.057481214,213252.526726974,153197.400855344,109195.874159142,123946.439713804,2366.72228945372,388.945378708875,332.848429734763,575.353553721663,760.428588017153,881.068854097552,977.314543773286,910.866021604869,897.020646643658,1015.18464941485,1212.60309204234,1472.96383326793,1642.54131998865,1848.8447153149,2140.50401458389,8434.66048050128,0.929492842068621,0.949270201566753,0.781128267992274,1.2339944045666,2.22138318410872,4.95454422517193,10.5592694965698,17.2614820817049,30.6046941335419,54.7367424609656,102.72707675362,174.147358142026,256.398428642997,314.701530596741,400.134543261339,2362.09843652789,674.061774824499
1,26,363511.871660585,397476.1475592,423854.383614561,479943.36145989,462913.442738242,513217.415230097,537561.294780566,432659.003815894,396996.143908681,364337.570858155,360594.814648715,315822.407109167,237873.175598283,166906.516740465,117016.775932468,132442.114394751,293796.492354502,306874.500165508,323675.585110926,331154.593134549,325891.463191808,366174.742779227,390539.07458584,340063.362349144,315549.385321256,299204.301676635,303493.939131797,276134.437678347,218540.420143131,158051.067197721,112775.852172611,129564.919244586,3206.68947078395,510.305348056231,419.404588723636,667.242643007438,876.414864946183,1016.88355223482,1133.35319716761,1055.15819386152,1036.48891877259,1173.03454652573,1403.17964971296,1725.56280020991,1987.56183154834,2272.0548842952,2637.19021118064,10547.2878717464,1.18594263798452,1.17329442142997,0.92750656507602,1.34879582737496,2.41336830165551,5.39043449729566,11.5434532669705,18.8496133894999,33.3366769367679,59.6200741053106,112.132618909924,192.371402233501,292.407645371066,364.487857184375,463.873318612141,2767.37272783051,1200.48135466936
1,27,371070.338474114,402164.135383787,426117.198070149,477851.920250132,465603.500414452,519589.570749296,545793.464597063,455412.456310765,417149.866158125,384518.952806164,381392.190717489,336386.74979031,255381.356322831,182643.168097141,129895.360921031,146436.009420844,298684.599063997,309623.290392079,324406.599544457,330421.224355947,326604.891167863,367419.523886904,391980.278590427,347183.750343788,321393.72178362,306866.452395955,312515.809419063,287673.074972863,231379.076324045,171251.962194007,124291.230106331,142693.111485872,3390.6324969955,544.43184846862,440.911159435407,683.976552904983,909.945383024528,1060.49001055807,1183.84344212079,1127.23317996973,1103.30285590792,1255.68310004033,1506.05795449658,1869.61282770384,2181.39995370523,2551.54167357738,3009.78457349936,12032.9992992889,0.946169936496118,0.944471962214708,0.735526111212527,1.04257457684693,1.88947307667598,4.23896655522309,9.09181980589836,15.1873791097864,26.7638206069288,48.1345205641439,90.742660578743,157.123677673378,241.6499604012,306.352552258075,394.448896957761,2332.07161471984,1221.32682555463
1,28,321586.871380051,358914.65047379,389894.763257797,459984.240524038,447508.037810067,501948.856979301,526921.351038578,455491.639435348,417316.423450858,383778.155101395,380765.336103238,333621.338907491,246762.374926462,175509.191651601,124652.828798471,137711.988902855,268068.832634929,287883.302459447,308443.670159052,328830.974509348,322194.465483798,362968.550564553,386885.731739984,347255.443239475,320780.294825542,305542.946103023,310967.339989466,284838.381933063,223945.896807033,164693.90329673,119264.137933257,134205.371460675,1891.19103061803,308.2510249915,261.171344841968,444.606363662952,587.833486399199,686.013864889734,763.985981426848,739.942771599157,725.449290417781,825.679367824645,990.378332234234,1221.31488036724,1386.49179788211,1603.28253022163,1888.79650285634,7385.62786858857,0.790099441967087,0.800310167062503,0.652147013886293,1.01491971614717,1.82750764031393,4.10501408369637,8.78227725160029,14.9175614720771,26.3215116107902,47.3086188148331,88.9430750282917,152.762394951101,227.883425301595,278.055629811532,355.861149219405,2055.50673876364,626.848068369687
1,29,326087.863822084,365431.833109952,400511.826674548,479631.450499111,467549.392115144,524948.01237295,550577.034794633,478902.206027695,438331.972698957,402664.182493752,398793.336306241,348579.212481242,256511.749604714,182266.215825242,129609.582516001,143268.048749848,267136.555088009,286783.396477105,308737.576165442,329339.702318741,322702.336973868,363592.390423914,387672.149070312,349924.786778197,322766.259905267,308174.614481548,313898.859815156,288792.017859985,228426.815257337,168878.123824463,122875.3591996,138853.533099569,2211.23645671939,359.059843676969,309.747964333533,545.583188384407,722.779112533785,841.810023224435,935.302089807063,906.866575624946,888.692543716187,1012.43611135077,1212.87532666464,1493.5955113502,1687.71596584315,1951.60533424927,2305.52548027982,9029.59047856493,0.803778105441135,0.810927847523497,0.672844066408977,1.08390838546845,1.95560161753116,4.38396440415955,9.35808114257597,15.9198175982574,28.0930893368508,50.588738505417,95.2943513525936,163.764099209905,244.128772047752,306.984671570752,397.900831635298,2331.39579808685,823.010689083419
1,30,344973.334116451,380860.835372589,410275.535393814,474002.967775371,462350.751029649,518958.162960903,545274.123573852,471669.937711876,431294.286494653,397096.752822718,393865.845305415,346338.297436189,258866.292700242,185341.313960393,132192.375318999,147277.030230941,281539.848864373,297702.222805521,316097.059935222,329578.272389962,324449.039603234,365556.526789134,389822.734918214,350443.833548947,322996.577064544,308681.612608184,314647.651729802,290136.128172649,231804.793321382,172319.056937478,125647.500068215,142941.452461027,3089.47677560628,500.460520346594,418.521873785859,692.631221481199,917.533618128426,1070.26721872763,1192.01794117647,1155.27890891579,1128.85790306269,1286.78792509709,1543.53196056786,1913.96699064538,2203.09027849428,2575.69063697288,3051.70642307366,12058.4112510187,0.559205621576742,0.563017494836783,0.452735885988491,0.684679270128724,1.23520300654385,2.77328630413989,5.93373452408297,10.0874914934304,17.7404240120705,31.9388013711091,60.0775620613661,103.81268898876,157.125654389893,195.291293866202,251.427617531967,1461.63752834394,1066.63616092592
1,31,317384.821068434,353406.188662688,382841.447854924,446821.208780211,430637.180262837,479978.730931227,503103.02160804,416672.903279334,382899.318398207,350932.782194432,348031.850974247,303062.675745523,223332.930358536,155743.016757808,108913.878957364,120973.609587924,268567.358331083,288596.96013623,309153.992979406,328619.903765178,321424.788908793,361528.169640585,384888.808034395,336291.403030976,311731.468131434,294255.06964964,298121.984072495,268735.012781537,207222.869305569,148324.13818707,105307.834774115,118579.988730016,2190.75033091649,354.333703203429,297.896077714489,499.471354037023,652.598770867191,759.808166851734,846.591809887401,799.334017077505,786.530486056662,889.158182747539,1065.03345945862,1301.04253439816,1463.2476849516,1656.63390950673,1917.13952492962,7518.03782178529,0.862166049006224,0.866604019300471,0.700712985809001,1.07386181213427,1.91129907179416,4.28427538806982,9.17175179651406,15.1867503537097,26.8995476065252,48.0395336138126,90.3354986892659,153.87634433401,228.171910768317,278.892375554138,353.529540864801,2079.07861503651,513.969777242265
1,32,298506.631391135,332653.964339361,358075.513642249,417465.983566707,404728.308762256,454343.183359925,477875.515163547,410742.55732825,377106.872644032,346729.02006188,345002.149608866,301834.778057686,222147.459657761,156811.539895448,110480.56068517,121174.047550464,259136.065372796,280965.17262841,300338.221659594,325066.667923827,318085.644889772,358535.334844812,381654.662391582,338782.520517167,313319.570614512,296104.130305834,300480.583476511,271346.112371358,208188.048922911,150309.558460912,107305.07672111,119139.345187352,2889.16613000541,473.29526422096,391.709105261957,642.920968798249,844.022072984128,990.194845911043,1107.28137041331,1071.3437991393,1050.7288870892,1189.37865038091,1428.80074138476,1755.22226747058,1977.78259179346,2268.52361887943,2641.64911745084,10229.302383907,0.946740154051952,0.963744237753457,0.767229572791521,1.15128418463839,2.05913799961668,4.65029229217815,9.99023913625464,16.9500942314446,29.9195266586806,53.4793251731263,100.729383119328,172.329636482131,255.178456696288,310.181155213067,392.560930672912,2248.13957816571,882.27548491121
1,33,361272.147328269,403166.830287305,439881.856145337,514848.435637749,492709.211840344,539700.8532004,561387.458928699,412225.078028128,380001.742240242,345937.872652743,340113.049842172,292659.201583296,217335.065630312,146563.105290502,100008.593326502,114805.549602315,288739.008386703,304949.88094282,325169.895791028,333541.901561184,326730.920547952,366357.667329551,390471.266132312,324350.231056012,303253.832808705,284700.946983141,286589.075460549,255802.07955264,198981.106862303,138426.683084674,96165.8023842915,112011.48437958,3110.35008354515,501.26392476141,430.702525789959,735.411672798627,966.678458665758,1110.20622609253,1229.57272642874,1062.5566830806,1054.87231916847,1186.0930960149,1409.006217588,1691.57167853072,1896.35014379604,2069.93824873525,2339.75395955296,9470.38155206792,0.799274058359115,0.80061524344163,0.661540030006097,1.03299012084678,1.84877331382567,4.08621736983159,8.69334549176227,13.1625385264065,23.5103978297399,41.749494802236,77.726564793453,130.119834066358,192.499929208576,225.983493866758,280.270661044098,1710.22293970056,715.519425245181
1,34,351004.375564454,386225.848462325,414876.501372138,478384.679858002,468822.836799953,527233.818442812,554500.692031545,484680.755946958,443012.932297481,408532.856059247,405237.074185769,357312.423805999,268305.007335586,193758.898897261,139105.589556488,154936.249081973,284348.81999033,299514.03598937,317052.955432102,329805.571124551,324974.039792676,366142.721738554,390635.783987458,352674.01856053,325050.975979251,311582.317045492,318012.473977717,294962.291842094,238116.240772831,179047.581113699,131647.047286507,150061.111430775,2485.70083929507,402.851742509678,335.578366689945,551.239560222675,735.440616725394,858.991158839952,957.279784809705,931.946905701998,909.923507066391,1039.6037324822,1247.27882528289,1552.43538549005,1801.18769235371,2125.20393387435,2536.68154597665,10038.5393334635,0.75278360243195,0.758294752436311,0.607399627806659,0.911979113550839,1.65731183870759,3.72627431613828,7.9786560380306,13.6309790514826,23.9692240073589,43.2946010847814,81.7293188152532,141.997361642578,217.393063657925,279.981686356108,366.375797761662,2164.18646774773,831.867281970607
1,35,355113.927723255,389948.685115579,419483.95200329,482943.64744997,470749.816041695,526813.477024678,553026.748631476,470156.553411715,430513.800411996,396247.786332272,392822.637120981,345048.989196307,258435.405444027,184205.836699587,130964.945519034,146442.829852576,287358.897174264,301720.52555594,319461.004487518,330388.340564645,325467.537366681,366387.886682218,390744.378810515,348737.69274519,322160.509537448,307694.947358024,313483.194674297,288635.79536804,230889.582740562,170965.548123826,124313.983579776,142032.94750453,2513.71831681352,405.288324095573,338.410046691957,557.806976022091,741.227726863138,862.473360394555,959.813081099052,919.742890561943,900.761158448658,1026.53725295289,1230.67019496783,1522.36741840475,1753.45076666169,2039.36733503883,2409.00169572707,9557.32052343444,0.871572823104688,0.873333461054111,0.701112247315673,1.05608552221522,1.91145120257718,4.28150143126222,9.15468010441275,15.3922818145991,27.1456448516387,48.9036064575134,92.2106564419452,159.242518557473,242.215702030583,308.114976977034,399.424426144218,2375.20174185593,608.495508175359
1,36,311955.327178644,350707.343726617,381405.595374651,448160.527252765,427264.099376625,470384.218954618,490784.982458424,373035.860219749,344358.978220061,313233.265113527,308979.614829815,265237.049029115,194110.059387067,130960.704647589,89364.0339647715,100670.498419916,265809.333545993,288276.452470064,309995.790149121,330343.260231242,321472.882234371,360050.372050563,382741.964753625,315370.013643429,294185.376901519,274055.645100103,275226.995522534,242623.689940201,183486.881815774,126326.53464561,87209.1630320667,99191.2549069429,2657.4186337224,432.13005254918,365.084429497009,613.320104857046,796.232489241614,921.347377229305,1025.16578850572,906.84372336391,898.793627957316,1004.77655585616,1195.57263678394,1431.30811373455,1582.75661149855,1726.09265079013,1942.7924853262,7696.28786606811,0.829226766282096,0.838089329960106,0.681177018394204,1.04626245725946,1.85059260399677,4.1229344467355,8.8146012677913,13.6643056213187,24.3755014874706,43.0517795219572,80.4790998849443,134.434745843318,196.400488657145,233.926097217042,289.856266266253,1733.73834752303,647.304706121618
1,37,402885.621633606,435729.811851336,465094.784469162,523745.271947638,507217.602146251,560693.106038051,586511.755041518,460773.527306213,422952.902839198,388329.767319377,383467.151895399,336177.000248711,255999.410734689,179484.94158444,125898.117928824,144579.65816917,310053.524120844,316550.75518509,331906.480263049,332242.410449425,328424.260528348,369024.310799041,393996.65729348,343147.316050014,319256.357244628,304132.379963728,308951.664165851,283326.948242122,229037.777683011,166961.458358246,119822.039567097,140309.165393785,3262.40780560795,514.847358079497,426.965492575375,682.354592088826,908.391884439762,1050.0705880926,1168.05424831956,1072.15866630169,1056.47541248342,1200.68831709334,1434.53018591866,1764.8124347321,2049.47471010157,2342.41140586855,2727.88100432243,11091.0019912829,0.948729087905505,0.930699715117239,0.742168482005007,1.08426883635075,1.96560009650729,4.3725192738601,9.34246260946902,15.0319407853461,26.6511659330888,47.8279955036024,89.5379834992556,153.461407514874,234.619584271057,284.843317861946,360.651532395343,2165.91715242326,940.123138342782
